timestamp,estacao,geolocalizacao,equipamento_id,tipo_equipamento,vibracao,impacto,temperatura,velocidade_corrente,abertura_porta,posicao,torque,desalinhamento,contagem_pessoas,travamento,posicao_suspeita
2026-03-28 02:05:06,108 Sul,"-15.8228,-47.9042",Escada_Rolante_4,Escada_Rolante,1.51,Nenhum,25.5,0.91,N/A,Em movimento,44.3,Nenhum,8,Não,Não
2026-03-28 02:10:06,110 Sul,"-15.8286,-47.9089",Escada_Rolante_2,Escada_Rolante,1.22,Nenhum,25.7,1.0,N/A,Em movimento,32.73,Nenhum,5,Não,Não
2026-03-28 02:15:06,Terminal Samambaia,"-15.8744,-48.0964",Escada_Rolante_3,Escada_Rolante,1.85,Nenhum,28.5,0.99,N/A,Em movimento,41.27,Nenhum,3,Não,Não
2026-03-28 02:20:06,Ceilândia Sul,"-15.8378,-48.0933",Elevador_1,Elevador,0.32,Nenhum,24.3,1.61,Fechada,Andar 2,24.27,Nenhum,0,Não,Não
2026-03-28 02:25:06,Ceilândia Centro,"-15.8236,-48.1128",Escada_Rolante_2,Escada_Rolante,14.91,Extremo,38.5,0.8,N/A,N/A,89.61,Crítico,19,Sim,Sim
2026-03-28 02:30:06,Estrada Parque,"-15.8333,-48.0494",Escada_Rolante_3,Escada_Rolante,1.24,Leve,24.3,1.03,N/A,Em movimento,22.58,Nenhum,0,Não,Não
2026-03-28 02:35:06,Ceilândia Sul,"-15.8378,-48.0933",Elevador_4,Elevador,2.06,Nenhum,23.3,1.95,Aberta,Andar 2,28.53,Nenhum,7,Não,Não
2026-03-28 02:40:06,Furnas,"-15.8672,-48.0469",Elevador_1,Elevador,9.87,Extremo,41.6,2.72,Forçada,Bloqueada,115.0,Crítico,8,Sim,Sim
2026-03-28 02:45:06,Taguatinga Sul,"-15.8569,-48.0336",Elevador_4,Elevador,0.99,Nenhum,22.7,2.2,Aberta,Andar 6,36.21,Nenhum,3,Não,Não
2026-03-28 02:50:06,112 Sul,"-15.8347,-47.9133",Escada_Rolante_1,Escada_Rolante,1.29,Nenhum,26.8,1.07,N/A,Em movimento,25.93,Nenhum,0,Não,Não
2026-03-28 02:55:06,Estrada Parque,"-15.8333,-48.0494",Elevador_3,Elevador,0.12,Nenhum,21.0,1.49,Fechada,Andar 7,34.19,Nenhum,4,Não,Não
2026-03-28 03:00:06,114 Sul,"-15.8406,-47.9181",Elevador_1,Elevador,1.2,Nenhum,21.2,1.85,Fechada,Andar 5,36.6,Nenhum,7,Não,Não
2026-03-28 03:05:06,108 Sul,"-15.8228,-47.9042",Escada_Rolante_2,Escada_Rolante,1.85,Nenhum,20.6,0.98,N/A,Em movimento,33.45,Nenhum,2,Não,Não
2026-03-28 03:10:06,110 Sul,"-15.8286,-47.9089",Elevador_2,Elevador,2.35,Nenhum,28.3,1.63,Fechada,Andar 4,24.19,Nenhum,8,Não,Não
2026-03-28 03:15:06,Galeria,"-15.7981,-47.8856",Elevador_2,Elevador,2.08,Nenhum,27.2,1.88,Fechada,Andar 3,35.06,Nenhum,6,Não,Não
2026-03-28 03:20:06,Centro Metropolitano,"-15.8344,-48.0772",Escada_Rolante_2,Escada_Rolante,1.85,Leve,24.6,1.05,N/A,Em movimento,21.61,Nenhum,8,Não,Não
2026-03-28 03:25:06,Terminal Samambaia,"-15.8744,-48.0964",Escada_Rolante_4,Escada_Rolante,0.47,Nenhum,24.1,0.97,N/A,Em movimento,23.65,Nenhum,7,Não,Não
2026-03-28 03:30:06,Terminal Ceilândia,"-15.8078,-48.1258",Escada_Rolante_3,Escada_Rolante,11.07,Forte,48.3,2.93,N/A,N/A,122.51,Severo,21,Sim,Sim
2026-03-28 03:35:06,Ceilândia Sul,"-15.8378,-48.0933",Escada_Rolante_4,Escada_Rolante,0.84,Nenhum,24.0,1.08,N/A,Em movimento,26.58,Nenhum,1,Não,Não
2026-03-28 03:40:06,Galeria,"-15.7981,-47.8856",Elevador_1,Elevador,1.88,Nenhum,20.1,1.14,Aberta,Andar 2,22.92,Nenhum,1,Não,Não
2026-03-28 03:45:06,Arniqueiras,"-15.8378,-48.0169",Elevador_4,Elevador,0.78,Nenhum,24.9,2.09,Fechada,Andar 2,42.81,Nenhum,3,Não,Não
2026-03-28 03:50:06,Arniqueiras,"-15.8378,-48.0169",Elevador_1,Elevador,1.72,Nenhum,23.6,1.99,Fechada,Andar 6,37.04,Nenhum,4,Não,Não
2026-03-28 03:55:06,Feira,"-15.8319,-47.9547",Escada_Rolante_3,Escada_Rolante,0.98,Nenhum,28.7,1.01,N/A,Em movimento,46.04,Nenhum,5,Não,Não
2026-03-28 04:00:06,108 Sul,"-15.8228,-47.9042",Escada_Rolante_2,Escada_Rolante,1.02,Nenhum,21.6,0.98,N/A,Em movimento,38.62,Nenhum,2,Não,Não
2026-03-28 04:05:06,Terminal Ceilândia,"-15.8078,-48.1258",Escada_Rolante_2,Escada_Rolante,1.56,Nenhum,22.8,0.91,N/A,Em movimento,40.82,Nenhum,1,Não,Não
2026-03-28 04:10:06,Central,"-15.7925,-47.8828",Elevador_3,Elevador,1.97,Nenhum,27.8,1.13,Aberta,Andar 6,44.55,Nenhum,6,Não,Não
2026-03-28 04:15:06,Praça do Relógio,"-15.8319,-48.0569",Escada_Rolante_1,Escada_Rolante,1.07,Nenhum,22.5,1.03,N/A,Em movimento,37.24,Nenhum,2,Não,Não
2026-03-28 04:20:06,Guará,"-15.8258,-47.9708",Elevador_1,Elevador,1.68,Nenhum,24.7,2.19,Aberta,Andar 10,49.83,Nenhum,3,Não,Não
2026-03-28 04:25:06,Taguatinga Sul,"-15.8569,-48.0336",Elevador_1,Elevador,7.21,Extremo,37.7,1.37,Forçada,Bloqueada,104.88,Crítico,20,Sim,Sim
2026-03-28 04:30:06,102 Sul,"-15.8044,-47.8903",Escada_Rolante_3,Escada_Rolante,1.93,Leve,22.6,0.98,N/A,Em movimento,47.8,Nenhum,2,Não,Não
2026-03-28 04:35:06,Estrada Parque,"-15.8333,-48.0494",Elevador_3,Elevador,1.51,Nenhum,22.3,2.44,Fechada,Andar 2,30.04,Nenhum,0,Não,Não
2026-03-28 04:40:06,Ceilândia Centro,"-15.8236,-48.1128",Escada_Rolante_4,Escada_Rolante,1.53,Nenhum,23.9,1.04,N/A,Em movimento,23.98,Nenhum,0,Não,Não
2026-03-28 04:45:06,112 Sul,"-15.8347,-47.9133",Escada_Rolante_2,Escada_Rolante,1.2,Nenhum,27.0,0.92,N/A,Em movimento,35.81,Nenhum,2,Não,Não
2026-03-28 04:50:06,Ceilândia Sul,"-15.8378,-48.0933",Escada_Rolante_2,Escada_Rolante,1.32,Nenhum,26.1,1.0,N/A,Em movimento,34.69,Nenhum,3,Não,Não
2026-03-28 04:55:06,Arniqueiras,"-15.8378,-48.0169",Elevador_1,Elevador,1.93,Nenhum,26.4,1.16,Aberta,Andar 7,42.65,Nenhum,4,Não,Não
2026-03-28 05:00:06,Praça do Relógio,"-15.8319,-48.0569",Escada_Rolante_4,Escada_Rolante,1.38,Leve,22.5,1.09,N/A,Em movimento,32.02,Nenhum,1,Não,Não
2026-03-28 05:05:06,Terminal Ceilândia,"-15.8078,-48.1258",Elevador_2,Elevador,1.62,Nenhum,20.1,1.24,Aberta,Andar 5,31.79,Nenhum,1,Não,Não
2026-03-28 05:10:06,112 Sul,"-15.8347,-47.9133",Elevador_3,Elevador,2.42,Nenhum,21.2,2.05,Aberta,Andar 1,30.96,Nenhum,0,Não,Não
2026-03-28 05:15:06,Terminal Samambaia,"-15.8744,-48.0964",Elevador_3,Elevador,1.59,Nenhum,23.2,2.13,Aberta,Andar 10,40.55,Nenhum,6,Não,Não
2026-03-28 05:20:06,Galeria,"-15.7981,-47.8856",Elevador_4,Elevador,0.74,Nenhum,29.0,1.2,Aberta,Andar 6,35.82,Nenhum,2,Não,Não
2026-03-28 05:25:06,Águas Claras,"-15.8406,-48.0264",Elevador_1,Elevador,0.4,Nenhum,20.5,1.28,Fechada,Andar 5,45.15,Nenhum,0,Não,Não
2026-03-28 05:30:06,106 Sul,"-15.8164,-47.8997",Escada_Rolante_1,Escada_Rolante,0.25,Nenhum,27.8,0.94,N/A,Em movimento,49.67,Nenhum,2,Não,Não
2026-03-28 05:35:06,Terminal Asa Sul,"-15.8483,-47.9239",Elevador_2,Elevador,1.02,Nenhum,27.2,1.74,Aberta,Andar 7,34.43,Nenhum,5,Não,Não
2026-03-28 05:40:06,Samambaia Sul,"-15.8753,-48.0817",Elevador_1,Elevador,1.14,Nenhum,20.5,1.75,Aberta,Andar 6,37.77,Nenhum,0,Não,Não
2026-03-28 05:45:06,Concessionárias,"-15.8361,-48.0381",Escada_Rolante_4,Escada_Rolante,1.59,Nenhum,23.3,1.0,N/A,Em movimento,41.17,Nenhum,6,Não,Não
2026-03-28 05:50:06,108 Sul,"-15.8228,-47.9042",Escada_Rolante_3,Escada_Rolante,0.97,Nenhum,29.3,0.91,N/A,Em movimento,24.46,Nenhum,8,Não,Não
2026-03-28 05:55:06,Águas Claras,"-15.8406,-48.0264",Elevador_1,Elevador,1.45,Nenhum,29.6,1.79,Fechada,Andar 3,47.38,Nenhum,4,Não,Não
2026-03-28 06:00:06,Central,"-15.7925,-47.8828",Escada_Rolante_4,Escada_Rolante,1.92,Nenhum,21.5,0.94,N/A,Em movimento,40.09,Nenhum,6,Não,Não
2026-03-28 06:05:06,Guará,"-15.8258,-47.9708",Elevador_4,Elevador,1.47,Nenhum,29.3,2.46,Fechada,Andar 2,43.62,Nenhum,2,Não,Não
2026-03-28 06:10:06,Terminal Asa Sul,"-15.8483,-47.9239",Escada_Rolante_2,Escada_Rolante,0.57,Nenhum,22.4,0.94,N/A,Em movimento,24.09,Nenhum,8,Não,Não
2026-03-28 06:15:06,Terminal Ceilândia,"-15.8078,-48.1258",Escada_Rolante_1,Escada_Rolante,2.1,Nenhum,25.6,0.98,N/A,Em movimento,43.82,Nenhum,2,Não,Não
2026-03-28 06:20:06,110 Sul,"-15.8286,-47.9089",Escada_Rolante_4,Escada_Rolante,1.57,Leve,21.4,1.03,N/A,Em movimento,42.72,Nenhum,1,Não,Não
2026-03-28 06:25:06,Guará,"-15.8258,-47.9708",Escada_Rolante_1,Escada_Rolante,5.3,Extremo,47.8,1.83,N/A,N/A,121.15,Crítico,17,Sim,Sim
2026-03-28 06:30:06,Arniqueiras,"-15.8378,-48.0169",Escada_Rolante_1,Escada_Rolante,1.46,Nenhum,21.7,0.94,N/A,Em movimento,28.79,Nenhum,3,Não,Não
2026-03-28 06:35:06,Terminal Ceilândia,"-15.8078,-48.1258",Escada_Rolante_4,Escada_Rolante,0.65,Nenhum,23.9,1.0,N/A,Em movimento,30.24,Nenhum,3,Não,Não
2026-03-28 06:40:06,Galeria,"-15.7981,-47.8856",Elevador_3,Elevador,2.45,Nenhum,28.5,1.43,Fechada,Andar 5,33.34,Nenhum,6,Não,Não
2026-03-28 06:45:06,Feira,"-15.8319,-47.9547",Elevador_1,Elevador,5.53,Forte,41.1,2.71,Forçada,Bloqueada,104.56,Severo,24,Sim,Sim
2026-03-28 06:50:06,Feira,"-15.8319,-47.9547",Elevador_2,Elevador,0.41,Nenhum,24.7,1.89,Fechada,Andar 7,34.26,Nenhum,7,Não,Não
2026-03-28 06:55:06,Terminal Samambaia,"-15.8744,-48.0964",Escada_Rolante_4,Escada_Rolante,0.62,Leve,23.6,1.04,N/A,Em movimento,36.87,Nenhum,3,Não,Não
2026-03-28 07:00:06,Terminal Samambaia,"-15.8744,-48.0964",Escada_Rolante_4,Escada_Rolante,1.18,Nenhum,24.0,0.92,N/A,Em movimento,45.48,Nenhum,6,Não,Não
2026-03-28 07:05:06,Ceilândia Sul,"-15.8378,-48.0933",Elevador_1,Elevador,0.46,Nenhum,23.7,1.35,Fechada,Andar 5,27.9,Nenhum,8,Não,Não
2026-03-28 07:10:06,Taguatinga Sul,"-15.8569,-48.0336",Escada_Rolante_3,Escada_Rolante,1.45,Nenhum,20.9,1.06,N/A,Em movimento,49.22,Nenhum,2,Não,Não
2026-03-28 07:15:06,Terminal Asa Sul,"-15.8483,-47.9239",Escada_Rolante_2,Escada_Rolante,11.04,Extremo,49.5,1.33,N/A,N/A,132.06,Severo,15,Sim,Sim
2026-03-28 07:20:06,Ceilândia Centro,"-15.8236,-48.1128",Elevador_2,Elevador,0.52,Leve,24.7,1.6,Aberta,Andar 9,35.93,Nenhum,2,Não,Não
2026-03-28 07:25:06,Samambaia Sul,"-15.8753,-48.0817",Elevador_1,Elevador,0.38,Nenhum,23.3,1.89,Fechada,Andar 4,25.08,Nenhum,7,Não,Não
2026-03-28 07:30:06,108 Sul,"-15.8228,-47.9042",Escada_Rolante_1,Escada_Rolante,1.21,Nenhum,26.4,1.1,N/A,Em movimento,31.77,Nenhum,8,Não,Não
2026-03-28 07:35:06,Shopping,"-15.8336,-47.9422",Escada_Rolante_4,Escada_Rolante,2.21,Nenhum,28.8,0.91,N/A,Em movimento,43.64,Nenhum,3,Não,Não
2026-03-28 07:40:06,Samambaia Sul,"-15.8753,-48.0817",Elevador_1,Elevador,1.96,Nenhum,26.0,2.36,Fechada,Andar 9,26.18,Nenhum,2,Não,Não
2026-03-28 07:45:06,Terminal Samambaia,"-15.8744,-48.0964",Escada_Rolante_4,Escada_Rolante,0.71,Nenhum,28.1,0.99,N/A,Em movimento,36.26,Nenhum,0,Não,Não
2026-03-28 07:50:06,Praça do Relógio,"-15.8319,-48.0569",Elevador_2,Elevador,0.13,Nenhum,26.4,2.34,Aberta,Andar 9,20.77,Nenhum,6,Não,Não
2026-03-28 07:55:06,110 Sul,"-15.8286,-47.9089",Escada_Rolante_3,Escada_Rolante,1.26,Nenhum,28.1,0.95,N/A,Em movimento,28.35,Nenhum,8,Não,Não
2026-03-28 08:00:06,Estrada Parque,"-15.8333,-48.0494",Elevador_1,Elevador,1.55,Nenhum,23.3,2.01,Aberta,Andar 8,20.64,Nenhum,0,Não,Não
2026-03-28 08:05:06,Feira,"-15.8319,-47.9547",Elevador_2,Elevador,1.55,Nenhum,21.6,1.36,Aberta,Andar 10,40.03,Nenhum,5,Não,Não
2026-03-28 08:10:06,Feira,"-15.8319,-47.9547",Escada_Rolante_2,Escada_Rolante,1.43,Nenhum,24.3,1.06,N/A,Em movimento,40.15,Nenhum,5,Não,Não
2026-03-28 08:15:06,110 Sul,"-15.8286,-47.9089",Escada_Rolante_2,Escada_Rolante,1.26,Nenhum,22.9,0.96,N/A,Em movimento,25.65,Nenhum,5,Não,Não
2026-03-28 08:20:06,Águas Claras,"-15.8406,-48.0264",Elevador_1,Elevador,2.48,Nenhum,20.6,1.86,Fechada,Andar 5,42.71,Nenhum,5,Não,Não
2026-03-28 08:25:06,Furnas,"-15.8672,-48.0469",Elevador_1,Elevador,0.97,Nenhum,21.3,1.77,Fechada,Andar 4,25.9,Nenhum,6,Não,Não
2026-03-28 08:30:06,114 Sul,"-15.8406,-47.9181",Escada_Rolante_2,Escada_Rolante,0.24,Nenhum,27.0,0.96,N/A,Em movimento,34.13,Nenhum,3,Não,Não
2026-03-28 08:35:06,Concessionárias,"-15.8361,-48.0381",Escada_Rolante_3,Escada_Rolante,1.64,Nenhum,22.3,0.92,N/A,Em movimento,33.95,Nenhum,3,Não,Não
2026-03-28 08:40:06,Terminal Ceilândia,"-15.8078,-48.1258",Elevador_3,Elevador,1.17,Nenhum,25.5,1.36,Aberta,Andar 4,44.52,Nenhum,3,Não,Não
2026-03-28 08:45:06,102 Sul,"-15.8044,-47.8903",Escada_Rolante_2,Escada_Rolante,2.15,Nenhum,28.2,1.06,N/A,Em movimento,32.63,Nenhum,4,Não,Não
2026-03-28 08:50:06,Águas Claras,"-15.8406,-48.0264",Escada_Rolante_2,Escada_Rolante,0.53,Nenhum,21.7,0.92,N/A,Em movimento,27.32,Nenhum,8,Não,Não
2026-03-28 08:55:06,Praça do Relógio,"-15.8319,-48.0569",Escada_Rolante_2,Escada_Rolante,1.22,Nenhum,23.4,0.93,N/A,Em movimento,26.01,Nenhum,7,Não,Não
2026-03-28 09:00:06,Águas Claras,"-15.8406,-48.0264",Escada_Rolante_4,Escada_Rolante,0.87,Nenhum,27.2,1.02,N/A,Em movimento,24.22,Nenhum,7,Não,Não
2026-03-28 09:05:06,102 Sul,"-15.8044,-47.8903",Elevador_4,Elevador,0.27,Nenhum,22.4,1.58,Aberta,Andar 9,49.76,Nenhum,6,Não,Não
2026-03-28 09:10:06,Terminal Samambaia,"-15.8744,-48.0964",Escada_Rolante_1,Escada_Rolante,2.41,Nenhum,20.0,1.06,N/A,Em movimento,27.67,Nenhum,6,Não,Não
2026-03-28 09:15:06,Arniqueiras,"-15.8378,-48.0169",Escada_Rolante_1,Escada_Rolante,2.24,Nenhum,20.5,0.93,N/A,Em movimento,40.07,Nenhum,8,Não,Não
2026-03-28 09:20:06,Feira,"-15.8319,-47.9547",Elevador_3,Elevador,0.27,Nenhum,21.5,1.77,Aberta,Andar 2,47.25,Nenhum,3,Não,Não
2026-03-28 09:25:06,Guariroba,"-15.8306,-48.1022",Elevador_2,Elevador,1.1,Nenhum,22.1,2.01,Aberta,Andar 8,42.93,Nenhum,4,Não,Não
2026-03-28 09:30:06,Concessionárias,"-15.8361,-48.0381",Elevador_2,Elevador,1.9,Nenhum,21.2,1.19,Fechada,Andar 7,30.0,Nenhum,7,Não,Não
2026-03-28 09:35:06,108 Sul,"-15.8228,-47.9042",Elevador_2,Elevador,6.78,Extremo,45.0,2.49,Forçada,Entre andares,125.31,Crítico,20,Sim,Sim
2026-03-28 09:40:06,108 Sul,"-15.8228,-47.9042",Elevador_2,Elevador,0.95,Nenhum,29.9,1.97,Aberta,Andar 2,37.41,Nenhum,6,Não,Não
2026-03-28 09:45:06,Ceilândia Norte,"-15.8142,-48.1189",Escada_Rolante_4,Escada_Rolante,1.91,Nenhum,23.2,0.96,N/A,Em movimento,23.74,Nenhum,4,Não,Não
2026-03-28 09:50:06,Praça do Relógio,"-15.8319,-48.0569",Escada_Rolante_1,Escada_Rolante,2.33,Nenhum,21.0,0.93,N/A,Em movimento,22.79,Nenhum,2,Não,Não
2026-03-28 09:55:06,Ceilândia Sul,"-15.8378,-48.0933",Escada_Rolante_4,Escada_Rolante,2.17,Nenhum,24.3,1.0,N/A,Em movimento,24.31,Nenhum,6,Não,Não
2026-03-28 10:00:06,Ceilândia Sul,"-15.8378,-48.0933",Escada_Rolante_1,Escada_Rolante,0.4,Nenhum,25.0,0.99,N/A,Em movimento,47.73,Nenhum,2,Não,Não
2026-03-28 10:05:06,Arniqueiras,"-15.8378,-48.0169",Escada_Rolante_3,Escada_Rolante,1.94,Nenhum,25.4,1.02,N/A,Em movimento,38.36,Nenhum,1,Não,Não
2026-03-28 10:10:06,Terminal Samambaia,"-15.8744,-48.0964",Elevador_3,Elevador,0.89,Nenhum,21.4,1.91,Fechada,Andar 2,25.93,Nenhum,5,Não,Não
2026-03-28 10:15:06,Concessionárias,"-15.8361,-48.0381",Escada_Rolante_2,Escada_Rolante,0.33,Leve,27.9,1.08,N/A,Em movimento,23.7,Nenhum,5,Não,Não
2026-03-28 10:20:06,Guará,"-15.8258,-47.9708",Escada_Rolante_2,Escada_Rolante,0.34,Nenhum,21.6,1.05,N/A,Em movimento,37.39,Nenhum,5,Não,Não
2026-03-28 10:25:06,Terminal Ceilândia,"-15.8078,-48.1258",Escada_Rolante_2,Escada_Rolante,0.41,Nenhum,21.2,0.94,N/A,Em movimento,37.33,Nenhum,6,Não,Não
2026-03-28 10:30:06,Central,"-15.7925,-47.8828",Elevador_1,Elevador,0.33,Nenhum,21.4,1.21,Fechada,Andar 3,33.84,Nenhum,2,Não,Não
2026-03-28 10:35:06,Galeria,"-15.7981,-47.8856",Escada_Rolante_2,Escada_Rolante,0.78,Nenhum,22.7,1.07,N/A,Em movimento,45.84,Nenhum,2,Não,Não
2026-03-28 10:40:06,Centro Metropolitano,"-15.8344,-48.0772",Escada_Rolante_3,Escada_Rolante,1.76,Nenhum,23.0,0.93,N/A,Em movimento,26.51,Nenhum,1,Não,Não
2026-03-28 10:45:06,Terminal Ceilândia,"-15.8078,-48.1258",Escada_Rolante_4,Escada_Rolante,1.52,Nenhum,22.5,0.93,N/A,Em movimento,32.24,Nenhum,0,Não,Não
2026-03-28 10:50:06,Estrada Parque,"-15.8333,-48.0494",Elevador_2,Elevador,0.84,Nenhum,26.3,2.39,Fechada,Andar 3,29.61,Nenhum,8,Não,Não
2026-03-28 10:55:06,Praça do Relógio,"-15.8319,-48.0569",Elevador_2,Elevador,0.69,Nenhum,25.5,1.66,Aberta,Andar 8,48.57,Nenhum,1,Não,Não
2026-03-28 11:00:06,Centro Metropolitano,"-15.8344,-48.0772",Elevador_1,Elevador,2.44,Nenhum,23.6,1.68,Aberta,Andar 8,38.52,Nenhum,4,Não,Não
2026-03-28 11:05:06,112 Sul,"-15.8347,-47.9133",Elevador_3,Elevador,2.34,Nenhum,24.2,1.91,Aberta,Andar 4,22.44,Nenhum,8,Não,Não
2026-03-28 11:10:06,Taguatinga Sul,"-15.8569,-48.0336",Escada_Rolante_2,Escada_Rolante,2.18,Nenhum,25.8,1.1,N/A,Em movimento,27.59,Nenhum,7,Não,Não
2026-03-28 11:15:06,Terminal Ceilândia,"-15.8078,-48.1258",Escada_Rolante_4,Escada_Rolante,1.63,Nenhum,22.9,1.06,N/A,Em movimento,33.27,Nenhum,8,Não,Não
2026-03-28 11:20:06,Guariroba,"-15.8306,-48.1022",Escada_Rolante_3,Escada_Rolante,1.88,Nenhum,21.0,1.02,N/A,Em movimento,43.12,Nenhum,4,Não,Não
2026-03-28 11:25:06,Guará,"-15.8258,-47.9708",Elevador_3,Elevador,0.22,Nenhum,23.6,2.13,Fechada,Andar 1,21.26,Nenhum,6,Não,Não
2026-03-28 11:30:06,Furnas,"-15.8672,-48.0469",Elevador_2,Elevador,0.33,Nenhum,22.9,2.27,Fechada,Andar 9,30.23,Nenhum,0,Não,Não
2026-03-28 11:35:06,Terminal Samambaia,"-15.8744,-48.0964",Escada_Rolante_3,Escada_Rolante,0.3,Nenhum,25.3,1.1,N/A,Em movimento,43.78,Nenhum,3,Não,Não
2026-03-28 11:40:06,108 Sul,"-15.8228,-47.9042",Elevador_3,Elevador,2.0,Nenhum,29.9,1.62,Aberta,Andar 7,27.79,Nenhum,6,Não,Não
2026-03-28 11:45:06,Centro Metropolitano,"-15.8344,-48.0772",Elevador_3,Elevador,1.16,Nenhum,28.9,2.2,Aberta,Andar 9,43.9,Nenhum,8,Não,Não
2026-03-28 11:50:06,114 Sul,"-15.8406,-47.9181",Elevador_3,Elevador,2.18,Nenhum,23.5,1.39,Fechada,Andar 9,39.76,Nenhum,0,Não,Não
2026-03-28 11:55:06,108 Sul,"-15.8228,-47.9042",Elevador_4,Elevador,1.45,Nenhum,24.6,2.08,Aberta,Andar 9,34.53,Nenhum,6,Não,Não
2026-03-28 12:00:06,Concessionárias,"-15.8361,-48.0381",Escada_Rolante_4,Escada_Rolante,1.52,Nenhum,26.1,1.02,N/A,Em movimento,33.69,Nenhum,6,Não,Não
2026-03-28 12:05:06,Concessionárias,"-15.8361,-48.0381",Escada_Rolante_1,Escada_Rolante,0.65,Nenhum,26.9,0.93,N/A,Em movimento,47.14,Nenhum,4,Não,Não
2026-03-28 12:10:06,Shopping,"-15.8336,-47.9422",Escada_Rolante_2,Escada_Rolante,1.69,Nenhum,27.6,1.06,N/A,Em movimento,34.58,Nenhum,6,Não,Não
2026-03-28 12:15:06,Ceilândia Norte,"-15.8142,-48.1189",Escada_Rolante_4,Escada_Rolante,0.81,Leve,21.5,1.0,N/A,Em movimento,28.41,Nenhum,1,Não,Não
2026-03-28 12:20:06,Galeria,"-15.7981,-47.8856",Escada_Rolante_3,Escada_Rolante,1.26,Nenhum,21.2,0.91,N/A,Em movimento,33.48,Nenhum,5,Não,Não
2026-03-28 12:25:06,Terminal Ceilândia,"-15.8078,-48.1258",Elevador_4,Elevador,2.2,Nenhum,23.3,1.89,Fechada,Andar 7,27.27,Nenhum,2,Não,Não
2026-03-28 12:30:06,114 Sul,"-15.8406,-47.9181",Escada_Rolante_2,Escada_Rolante,5.64,Extremo,48.4,1.38,N/A,N/A,101.29,Severo,11,Sim,Sim
2026-03-28 12:35:06,106 Sul,"-15.8164,-47.8997",Elevador_2,Elevador,1.79,Nenhum,22.5,1.95,Aberta,Andar 3,27.64,Nenhum,8,Não,Não
2026-03-28 12:40:06,Concessionárias,"-15.8361,-48.0381",Escada_Rolante_2,Escada_Rolante,1.35,Nenhum,23.8,0.96,N/A,Em movimento,21.56,Nenhum,6,Não,Não
2026-03-28 12:45:06,Guariroba,"-15.8306,-48.1022",Escada_Rolante_1,Escada_Rolante,0.27,Nenhum,27.0,1.08,N/A,Em movimento,35.36,Nenhum,6,Não,Não
2026-03-28 12:50:06,Arniqueiras,"-15.8378,-48.0169",Escada_Rolante_1,Escada_Rolante,1.48,Nenhum,23.3,1.01,N/A,Em movimento,22.97,Nenhum,8,Não,Não
2026-03-28 12:55:06,Shopping,"-15.8336,-47.9422",Elevador_2,Elevador,1.81,Nenhum,25.5,1.4,Fechada,Andar 1,47.26,Nenhum,6,Não,Não
2026-03-28 13:00:06,Concessionárias,"-15.8361,-48.0381",Escada_Rolante_1,Escada_Rolante,1.08,Nenhum,26.4,0.96,N/A,Em movimento,44.94,Nenhum,6,Não,Não
2026-03-28 13:05:06,Ceilândia Norte,"-15.8142,-48.1189",Escada_Rolante_4,Escada_Rolante,0.69,Nenhum,24.3,1.04,N/A,Em movimento,48.24,Nenhum,0,Não,Não
2026-03-28 13:10:06,Terminal Ceilândia,"-15.8078,-48.1258",Elevador_2,Elevador,1.56,Nenhum,26.8,1.35,Aberta,Andar 9,34.66,Nenhum,0,Não,Não
2026-03-28 13:15:06,108 Sul,"-15.8228,-47.9042",Elevador_2,Elevador,1.88,Nenhum,27.3,1.52,Aberta,Andar 3,47.51,Nenhum,3,Não,Não
2026-03-28 13:20:06,Ceilândia Sul,"-15.8378,-48.0933",Elevador_4,Elevador,2.38,Nenhum,21.1,1.67,Fechada,Andar 1,37.24,Nenhum,7,Não,Não
2026-03-28 13:25:06,110 Sul,"-15.8286,-47.9089",Elevador_3,Elevador,1.2,Nenhum,21.2,2.02,Fechada,Andar 4,29.23,Nenhum,0,Não,Não
2026-03-28 13:30:06,Ceilândia Norte,"-15.8142,-48.1189",Escada_Rolante_4,Escada_Rolante,1.83,Nenhum,23.7,1.1,N/A,Em movimento,30.08,Nenhum,4,Não,Não
2026-03-28 13:35:06,114 Sul,"-15.8406,-47.9181",Escada_Rolante_1,Escada_Rolante,0.37,Nenhum,27.9,1.0,N/A,Em movimento,33.27,Nenhum,1,Não,Não
2026-03-28 13:40:06,Praça do Relógio,"-15.8319,-48.0569",Escada_Rolante_4,Escada_Rolante,0.34,Nenhum,26.0,0.97,N/A,Em movimento,33.11,Nenhum,4,Não,Não
2026-03-28 13:45:06,Centro Metropolitano,"-15.8344,-48.0772",Escada_Rolante_3,Escada_Rolante,2.42,Leve,24.7,1.07,N/A,Em movimento,45.08,Nenhum,5,Não,Não
2026-03-28 13:50:06,106 Sul,"-15.8164,-47.8997",Elevador_4,Elevador,1.21,Nenhum,27.4,1.73,Aberta,Andar 7,41.06,Nenhum,5,Não,Não
2026-03-28 13:55:06,112 Sul,"-15.8347,-47.9133",Elevador_2,Elevador,0.92,Nenhum,24.5,2.17,Fechada,Andar 9,29.93,Nenhum,0,Não,Não
2026-03-28 14:00:06,Feira,"-15.8319,-47.9547",Escada_Rolante_4,Escada_Rolante,1.7,Nenhum,20.7,1.09,N/A,Em movimento,38.5,Nenhum,5,Não,Não
